teamID,teamName,teamTrack,region,country,schools,kind,title,abstract,year
1500,UChicago,Manufacturing,north-america,United States,University of Chicago,collegiate,2014: A Sequence Space Odyssey: Diversifying Mutators to Optimize Directed Evolution,"Directed evolution engineers organisms to produce proteins of novel function and industrially relevant biomolecules. Traditionally, in vivo directed evolution relies on physical or chemical mutagens that cause accumulation of toxic and nonspecific deleterious mutations. A novel system, termed feedback-regulated evolution of phenotype (FREP), overcomes these problems by incorporating a variable mutation rate system to mimic natural evolution. This is achieved through the dynamic control of a mutator element negatively regulated by the desired end product. The 2014 UChicago iGEM team implemented and optimized FREP in E. coli, using the tyrosine pathway as a proof of concept. We combined multiple mutators with different biases for a deeper exploration of the search space, increasing the initial mutation rate and speeding the accumulation of beneficial mutations. Eliminating mutational bias should increase sequence space search efficiency, significantly improving the process of directed evolution for industrial production of any biomolecule.",2014
1745,UChicago,New Application,north-america,United States,"University of Chicago
Chicago, IL, USA
www.uchicago.edu",collegiate,Transplanting KaiABC: Reduce your jet lag with this one weird trick!,"Currently, there exist no working 24-hour oscillator BioBricks. We are addressing this problem by transplanting the circadian rhythm-generating KaiABC system from cyanobacteria into E. coli and optimizing its function by controlling protein stoichiometry and adding accessory proteins. Such a BioBrick would be important for any application in which gene expression needs to be regulated on a 24-hour schedule. For example, it is often important to release a drug at a specific time of the day. As a proof-of-concept application, we implemented this clock as a potential solution to jet lag and sleep disorders by engineering a strain of E. coli that facilitates the production of a melatonin precursor in the gut on a 24-hour cycle. Thus, our project demonstrates the application of a robust KaiABC-based clock in timed drug dosage, as well as introduces an oscillator BioBrick into the synthetic biology community.",2015
3436,UChicago,Environment,north-america,United States,"University of Chicago, Chicago, IL USA
uchicago.edu",collegiate,Optizyme: A Novel Open-Source Computational Modelling and Optimization Package for Design of Cell-Free Systems,"Optizyme is an open source package in the computer language R that aims to streamline computational approaches to synthetic biology problems. Optizyme contains a suite of functions that allow for Michaelis-Menten model construction and visualization given only biological parameters. Most importantly, Optizyme allows for optimization of enzyme concentrations within cell-free systems through a gradient descent algorithm that accepts models built using OptizymeÂ’s capabilities, as well as any user constructed model that fulfills certain requirements detailed in the package documentation. Accuracy of the optimization algorithm is tested on the model described in Â“A combined experimental and modelling approach for the Weimberg pathway optimisationÂ” (Shen et al). Using their model, Optizyme identifies a higher performing optimum than the optimal ratio identified by Shen et al. We then apply the capabilities of Optizyme to optimize the design of a cell-free system we intend to construct next year that degrades polyethylene terephthalate into catechol. ",2020
3954,UChicago,Environment,north-america,United States,"University of Chicago
Chicago, IL",collegiate,LaccXa,"Pharmaceutical pollution is a major problem that threatens the integrity of Lake Michigan, the largest freshwater lake in the world. One such pollutant is triclosan, a commonly found antifungal and antibacterial agent. While current wastewater treatment plants are able to separate this molecule from water, it is often incorporated in sludge and used as compost where it can find its way back into our waterways. ThatÂ’s why UChicagoÂ’s iGem project hopes to create an optimized enzyme called LACCXA that can chemically degrade triclosan, thus completely eliminating this pollutant rather than physically moving it to another location. Using the laccase from the fungus Trametes versicolor as a template, we employed molecular dynamics simulations from GROMACS to analyze active site binding activity at wastewater treatment plan conditions to inform potential mutations that optimize laccase functionality. ",2021
4269,UChicago,Environment,north-america,United States,"University of Chicago,
Chicago, IL, USA",collegiate,Perfluorosense: Biosensor for the detection of perfluorooctanoic acid,"Perfluorooctanoic acid (PFOA) is a common water contaminant. Detection of this chemical requires liquid chromatography and mass spectrometry, which is not easily accessible due to the high cost and extensive training needed. Therefore, efforts to develop a more accessible detection method are crucial. The UChicago iGEM 2022 team has begun developing a bacterial biosensor using a T7 polymerase to amplify a fluorescent signal upon PFOA detection. A promoter found in bacterial species Rhodococcus jostii, known as prmA, responds to the presence of PFOA in the environment. Previous work by USAFA iGEM 2019 showed that driving red fluorescent protein expression using only prmA yielded low RFP expression. Therefore, our designed system uses prmA to drive expression of a T7 polymerase. By placing a T7 promoter upstream of a green fluorescent protein gene, our design aims to amplify GFP to visible levels, allowing for easy, inexpensive water testing in the field.",2022
4710,UChicago,Biomanufacturing,north-america,United States,"University of Chicago
Chicago, IL
USA",collegiate,GLOW: Green Levothyroxine Optimized with Transaminases,"The project transaminase-mediated synthesis of levothyroxine aims to innovate levothyroxine production, a critical drug for hypothyroidism treatment. Traditional methods involve low yields and environmental challenges, notably the need for racemate resolution. By integrating transaminase enzymes known for high substrate specificity and stereoselectivity, we intend to simplify the synthesis process, improve yield, and reduce byproducts. Our team's multi-disciplinary approach focuses on optimizing the L-tyrosine-based synthesis pathway for levothyroxine, with the ultimate goal of setting new standards in sustainable pharmaceutical production.",2023
1730,UChile-OpenBio,Environment,latin-america,Chile,"Centre for Biotechnology and Bioengineering, University of Chile, Santiago, Chile
Dpt. of Chemical Eng. and Biotechnology, University of Chile, Santiago, Chile",collegiate,<center>Fighting against plastic pollution through self-regulated production of a biodegradable plastic</center>,"<center>Each year, 130 million tons of fossil plastics are produced in the world, which take 500-1000 years to degrade, and pollute the environment; 1,5 millions of marine animals were killed in 2014. A sustainable initiative is to produce biodegradable plastics; however its synthesis process (chemical and biological) is complex and expensive. The team UChile-OpenBio is designing two populations of <i>Escherichia coli</i> to produce a biodegradable plastic called PLA (Polylactic acid) from easy to assimilate renewable resources. The first population will convert glucose into lactate and will self-regulate its production by sensing the pH. The second population will polymerize lactate into PLA and will export it into the medium. In addition the team is planning to replace the glucose by Chilean brown macroalgae (kelp), a renewable resource to sustainably produce PLA. In this way, the team would help fighting against pollution, contributing to a better world! </center>",2015
1018,UCL,Health & Medicine,europe,United Kingdom,"University College London 
Department of Biochemical Engineering 
Torrington Place 
London 
WC1E 7JE
http://www.ucl.ac.uk/biochemeng/",collegiate,Spotless Mind,"This year, the UCL iGEM team is taking a radical new step with synthetic biology. We intend to explore the potential application genetic engineering techniques on the brain, by tackling Alzheimer's disease, which is linked to the presence of amyloid plaques in the brain. Targets for the project include: establishing microglia cells as a new Synthetic Biology chassis and constructing new BioBricks to enable engineered Microglia to detect and destroy disease-associated amyloid plaques.",2013
1336,UCL,Environment,europe,United Kingdom,University College London,collegiate,The Azo-Remediation Chassis: a bioengineered process preventing accumulation of carcinogenic azo-dye products in industrial wastewater.,"Azo-dyes are the main synthetic chemical colourant used in industrial manufacture of clothing, cosmetics, food, and more. During the dyeing process of materials, unbound azo-dyes are washed off into water bodies as industrial/wastewater effluent. Some azo-dyes, and their breakdown products, have proven to be of major environmental and health concern worldwide due to their mutagenic potential. The UCL 2014 team proposes harnessing various azo-dye degrading enzymes to create BioBricks for a novel Azo-Remediation Chassis (ARC). This would be capable of sensing, degrading, and decolourising azo-dyes, and ultimately detoxifying the breakdown products created. A bioprocess employing the ARC in an industrial setting has been developed and various modes of operation explored. This may serve as an end-of-pipe, lucrative addition to facilities expelling azo-dye contaminants. Furthermore, xenobiological approaches to biosafety are considered and a proposal for an Â“azotrophicÂ” organism paves the way for a new era in synthetic biology biosafety.",2014
1598,UCL,Health & Medicine,europe,United Kingdom,University College London,collegiate,Mind the Gut: developing psychobiotics to target the brain-gut-microbiota axis for mental health treatment,"Current research suggests that gut microbes secrete neuroactive compounds that act on the gut-brain axis and play an important role in healthy brain function. The UCL iGEM team has developed novel synthetic psychobiotics that mimic these neuromodulatory strategies identified in endogenous intestinal strains.

We have designed safe therapeutic devices that target metabolic pathways for neurochemical biosynthesis. Additionally, we have assessed biocontainment and integrated a sensor detecting mood-related physiological changes in the gut environment.

In any year, mental health conditions affect one in four of us and available small molecule treatments have associated stigma and side effects. We believe that, besides aiding in the better understanding of the communication between gut microbiota and brain, our work will also lay a foundation for novel user-friendly treatments for mental health conditions.


",2015
3111,UCL,Therapeutics,europe,United Kingdom,"University College London, UK
https://www.ucl.ac.uk/",collegiate,Engineering encapsulins to be modular targeted drug delivery vehicles for cancer treatment,"Currently, the most commonly used cancer treatments are burdened by severe and undesirable side-effects. Several strategies have been employed to create targeted drug therapies which are able to effectively destroy cancerous cells while minimising effects on healthy ones. These include using antibodies and various types of polymer or lipid based nanoparticles. However, often such treatments are expensive, require substantial post-production modifications, or have stability issues. Encapsulins are highly stable, cheap, bacterially produced nano-compartments. We genetically fused HER2 targeting peptides to the encapsulinsÂ’ surface, and loaded them with photosensitisers, proteins which are able to produce reactive oxygen species (ROS) upon illumination with a specific wavelength of light, to create a double selection targeted drug delivery vehicle. When introduced into the bloodstream, the encapsulins would travel to the tumor site, specifically bind to cancerous HER2 expressing cells, and will begin producing toxic ROS when illuminated - destroying only the cancerous cells.",2019
3601,UCL,Environment,europe,United Kingdom,"University College London
Department of Biochemical Engineering
London, UK
https://www.ucl.ac.uk/biochemical-engineering/ 
",collegiate,PETZAP: Integrating enzymatic PET degradation into Microbial Desalination Cell technology,"The worldÂ’s oceans are suffocating from an annual addition of 8 million tons of plastic which threaten marine ecosystems and exacerbate water scarcity affecting over 2 billion lives. Our project aims to tackle these two global challenges by integrating enzymatic polyethylene terephthalate (PET) degradation into a Microbial Desalination Cell (MDC). The system involves a 2-step process co-culturing engineered E. coli to express a PETase-MHETase fusion degrading PET and P. putida to achieve further degradation and produce lactate, which then supports the biofilm growth of exoelectrogen, S. oneidensis, generating bioelectricity for desalination. Desalination efficiency was maximised by optimising lactate secretion, co-culture design, and MDC configuration based on the results from flux balance analysis (FBA) and agent-based model, simulating bacterial plastic degradation and bioelectricity production, respectively. Insights for further technical optimisation and feasible implementation at large scales were obtained through iterative engagement with experts and stakeholders. ",2020
4417,UCL,Climate Crisis,europe,United Kingdom,"University College London
Department of Biochemical Engineering
London, UK
https://www.ucl.ac.uk/biochemical-engineering/ ",collegiate,Biocrafter: The future of sustainable construction ,"Climate change is the most pressing problem of our generation, causing ecosystem collapse. One of the main contributors that has escaped significant public scrutiny is the construction industry, which accounts for 40% of global CO2 emissions, with 8% due to production of cement. To produce cement, fossil fuelled furnaces heat limestone to 1400 ÂºC to produce various calcium oxides, releasing 600 kg of CO2 for every tonne of cement produced. To tackle this challenge, we engineered Bacillus subtilis to overexpress urease and carbonic anhydrase enzymes. These enzymes produce carbonate ions from atmospheric or waste stream CO2, which when exposed to free calcium form stratified formation of calcite crystals at the bacterial cell outer surface. The precipitated crystalline calcium carbonate acts as the binding agent within our material, giving it properties comparable to concrete. Using engineered B. subtilis we produced a drop-in replacement of traditional cement to decarbonise this critical industry. ",2022
1176,UCLA,Foundational Advance,north-america,United States,"University of California, Los Angeles",collegiate,DiversiPhage: Library Generation for Protein Selection,"Both the mammalian immune systemÂ’s complex defenses and a bacteriophageÂ’s targeting mechanism depend upon protein diversification. These models have inspired innovations ranging from targeted drug delivery to protein display. Using the major tropism determining (MTD) protein expressed on the Bordatella bacteriophage BPP-1, we aim to develop an in vitro system for generating antibody-like proteins that bind specified targets. The MTD protein expressed at the phageÂ’s tail fiber is naturally modified at its variable region to produce nearly 10e13 possible binding variants while preserving its structure. Mutating the MTDÂ’s variable region by PCR can match the massive diversity of MTD in vitro. A library of MTD protein-DNA fusions generated by mRNA display can then be screened for binding against specified protein targets. This in vitro analog to phage display and immune clonal selection can be a powerful tool for constructing target-binding MTD variants with equally many varied applications.   ",2013
1384,UCLA,Manufacturing,north-america,United States,"University of California, Los Angeles
Los Angeles, CA, USA
www.ucla.edu",collegiate,Programming Synthetic Fibers: Strong as Steel Meets Soft as Silk,"Spiders have evolved an arsenal of silk threads for various applications, using combinations of highly-repetitive silk proteins. These fibers have an extremely high range of tensile strength and elasticity, and along with their low immunogenicity, are desired by the military, medical, and fashion industries. However, spider silk farming is impractical, and alternatives are necessary for large-scale production. Inspired by natureÂ’s design, we aim to engineer E. coli to produce genetically programmed synthetic fibers, and standardize the customization of their physical and functional properties. We have adapted Iterative Capped Assembly to modularize and flexibly control the assembly of silk domains that confer strength or elasticity in specific ratios. Varying the composition of the silk genes, or adding other functional proteins will allow precise fine-tuning of the resulting properties, and expand their practical utility. This platform can be readily applied to assemble other highly-repetitive proteins, or large genes from libraries of parts.",2014
1763,UCLA,Manufacturing,north-america,United States,"University of California Los Angeles
Los Angeles, CA, USA
www.ucla.edu",collegiate,SilkyColi: Reprogramming the physical and functional properties of synthetic silks,"Among natural materials, silk fibers boast unparalleled strength and elasticity. This has made silk ideal for use in apparel, medical sutures, and other high-performance materials. The unique profile of silk arises from the composition of its repetitive protein domains, which varies between species. We aimed to program the physical properties of synthetic silk in two ways: by modularizing spider silk genes and tuning their properties through directed assembly, and by fusing accessory proteins to silkworm and honeybee silks to expand their functionality. To overcome the challenge of creating large, repetitive, GC-rich genes, we adapted Iterative Capped Assembly to ligate spider silk genes in specific ratios, orders, and lengths. The recombinant silks were expressed in <i>E. coli</i> then spun via standard wet spinning. This provides a platform for standardizing the customization of synthetic silk fibers, and exploring their potential as multipurpose biomaterials.
",2015
981,UCL_Academy,,europe,United Kingdom,UCL Academy,high_school,Mutare Papyrum,"12.5 million tonnes of paper and cardboard are used annually in the UK. We are proposing an alternative solution, a home system that converts cellulose into glucose that allows the up-cycling of paper into a commercial product of PHBs.

Consumers who have the home system would be able to rather than put the bio-plastic into a recycling bin to be collected, they can instead exchange their bio-plastic for money. Exchanging recyclable objects for monetary gain, has been used in many European countries where the consumer exchanges plastic and glass bottles. 

We decided to construct a two stage apparatus containing two reactors- first reactor contains cellulolytic enzymes that output glucose. A filtered feed from the first enters the second (containing Cupriavidus metallidurans), a PHB producing organism. 
Ideally we would like both parts to be contained in one stage reactor where all organisms and enzymes would be placed in one compartment.
",2013
1257,UCL_Academy,,europe,United Kingdom,"The UCL Academy
Adelaide Road
London
NW3 3AQ
United Kingdom
http://www.uclacademy.co.uk",high_school,"Bio-purification of water to remove bio-toxins: Bio-IN, Bio-OUT.","The project aims is to degrade microcystin, a toxic substance produced by cyanobacteria.

When cyanobacteria die, the cell walls collapse, causing the release of microcystins into water. However, microcystins happen to be extremely stable, so this means they are able to resist common chemical breakdown, such as hydrolysis, at natural conditions. It also breaks down very slowly at high temperatures (40Â°C), so the best way to deal with the problem is to use a bacterium that can break it down. However they arenÂ’t usually found in water, so this allows the toxin to ravage the aquatic ecosystem.

Our idea is to make a genetically modified organism that can break down microcystins. So, we will modify an E.coli bacterium to float at the top of a water column, where the cyanobacteria are located and to detect and degrade microcystins.
",2014
1203,UCL_E,Entrepreneurship,europe,United Kingdom,University College London Biochemical Engineering Dept,collegiate,Darwin Toolbox,"We are building a safe, user-friendly, affordable biotechnology laboratory in a beautiful 13 x 11 inch box, containing a centrifuge, a PCR machine and a gel electrophoresis unit inclusive with transilluminator. Our aim is to increase the reach of synthetic biology by providing the tools and infrastructure that will make biotechnology more accessible in educational settings and in citizen science. Darwin Toolbox connects effortlessly to a laptop or tablet computer to help keep track of experiment records and enabling them to be easily shared online with friends and collaborators.
Find out more about our vision of the future for synthetic biology and personal biotechnology tools: Join us for our presentation and more importantly, share your thoughts with us during the poster session.
What would you do with Darwin Toolbox?",2013
1135,UCL_PG,Foundational Advance,europe,United Kingdom,University College London Department of Biochemical Engineering Torrington Place London WC1E 7JE,collegiate,Spectra,Spectra aim to use a novel configuration of synthetic gene networks (SGNs) to drive evolution of a fluorescent protein with dramatically improved spectroscopic properties. In future we intend to use the capabilities this enhanced fluorescent protein will provide to enable better dissection of differentiation pathways in stem cells. ,2013
4984,UConn,Bioremediation,north-america,United States,"The University of Connecticut, Storrs, CT, United States, www.uconn.edu",collegiate,Degradation of 17&#945;-ethynylestradiol by Genetically Engineering the CotA Laccase Gene of Bacillus licheniformis,"The synthetic estrogen  hormone 17&#945;-ethynylestradiol (EE2) is a common  degradation-resistant pharmaceutical that causes fertility disruption in aquatic organisms. EE2 enters waterways through sewage effluent and run-off from livestock activities.  Wastewater treatment facilities provide an important role in reducing EE2, however, the degradation process is often incomplete. We aimed to design a bacterium that can more completely degrade EE2 in the wastewater treatment system. We focused on the  laccase-producing gene from Bacillus licheniformis that has been shown to degrade textile dyes. Laccases broadly degrade phenolic compounds,with potential to degrade EE2. The B. licheniformis laccase sequence was obtained from NCBI, and ordered as a IDT gblock flanked with matching restriction enzymes that would work with a pET22b(+) vector, and codon optimized to E. coli. competent cells. After successful ligation and transformation, we planned to utilize mass spectrometry to analyze degradation of EE2 added to cultures of our constructed bacterium. 
",2023
3190,UCopenhagen,Diagnostics,europe,Denmark,University of Copenhagen,collegiate,Ovulaid - Rethinking Fertility Tracking,"More than 90 million people worldwide are affected by infertility issues. To combat these issues, we present an innovative femtech medical device: Ovulaid - rethinking fertility tracking. 

Ovulaid is a yeast biosensor in a chewing gum. Our GPCR-based biosensor utilizes the refactored pheromone pathway to measure sex hormones - estradiol and LH - in saliva, producing visible color. This allows women to track their menstrual cycle and determine their fertile window. For easy monitoring we have created an app to interpret color in a photo of the gum.

We have consulted multiple experts, involved our target group internationally and integrated concerns regarding safety, yeast viability, and taste into our product. We have confronted the legal and entrepreneurial difficulties our product could face, with great help from the iGEM community. With Ovulaid we hope to spread infertility awareness and help to solve the issues of infertility for women and couples worldwide.",2019
3617,UCopenhagen,Diagnostics,europe,Denmark,University of Copenhagen,collegiate,CIDosis - Just Sweat It! Developing a Biosensor for Monitoring Chronic Inflammatory Diseases,"Chronic Inflammatory Diseases (CIDs) are debilitating diseases affecting three out of five people worldwide. Optimal treatment requires constant monitoring, but current testing methods are invasive, time-consuming, and costly. CIDosis strives to change this with a non-invasive patch for self-monitoring. Backed by extensive computer modeling, we are developing a biosensor that continuously collects sweat from the skin, and produces a color reflecting the level of inflammation. The biosensor in our patch is based on Saccharomyces cerevisiae cells equipped with interleukin-specific receptors that will associate in the presence of interleukins, resulting in the intracellular complementation of a split protein. A transduction pathway is then triggered, leading to the production of a color, whose intensity is logged by an app and shared with a medical professional. By integrating the wishes of patients living with CIDs, as well as experts within these fields, CIDosis brings a next generation tool for patient empowerment.",2020
4247,UCopenhagen,Conservation,europe,Denmark,"iGEM team of the University of Copenhagen, Denmark",collegiate,Netlantis: Making a sustainable impact in the fishing industry by developing novel net fibres,"Fishing is one of the biggest industries in the world, yet it is not the most sustainable one. Fishing nets made of nylon take 600-800 years to fully degrade. Lost nets are estimated to constitute at least 46% of the Great Pacific Garbage Patch and they can injure or kill around 650.000 animals each year. Therefore, a more environmentally friendly approach is urgent and paramount to ensure the stability of the industry and the environment it affects. By using spider silk, which has strength and flexibility comparable to nylon, and combining it with mussel foot protein, we aim to create fibres that can be twinned into biodegradable fishing nets. We foresee that further work in the line of our research and innovation will not only make a great impact and contribution for the development of a sustainable fishing industry but also to meet the UN SDGs.",2022
1560,UCSC,Energy,north-america,United States,"University of California, Santa Cruz
Santa Cruz, California, USA
www.ucsc.edu

Hartnell College
Salinas, California
www.hartnell.edu

",collegiate,Engineering A Halophillic Archaeon For Butanol Production,"Today our energy needs are met by burning ancient fuels, accumulated from historic, decayed organic carbon, and stored deep in the earth. Every atom of this ancient carbon was once present as a simpler molecule, synthesized to more complex carbon molecules by plants using solar power and through our burning, returned to the atmosphere in a multi-thousand year cycle. Today, we are burning more of this Â“slow-solarÂ” petroleum than is being made and we accumulate CO2 as a greenhouse gas. We intend to directly address global CO2 accumulation through a Â“fast-solarÂ” strategy that relies on rapid conversion of cellulose from plants to an energy-rich liquid fuel. For 2014, Team UCSC will focus on production of butanol fermented by a salt-loving microbe.",2014
1775,UCSC,Energy,north-america,United States,"University of California
Santa Cruz, Ca, USA
www.ucsc.edu",collegiate,Engineering the Future of Biofuel,The project focuses on designing microorganisms that will be able to convert plant waste into viable replacements for fossil fuels. To achieve this goal our team has four main focuses for the experiment each dealing with specific portions of the project. Our Breakdown team is dedicated to producing cellulases within our desired microorganisms to convert the cellulose in plant waste to sugars. The Fermentation team is working on altering the fermentation pathways within our microorganism to convert sugars into alcohol products by transformation of genes found in other alcohol producing microbes. Our Field team is responsible for identifying novel cellulose digesting microorganisms from high saline test sites. ,2015
3008,UCSC,Manufacturing,north-america,United States,"University of California, Santa Cruz
Santa Cruz, Ca USA

www.ucsc.edu
",collegiate,Vitrum: Protecting Newcastle Disease Vaccine with Intrinsically Disordered Proteins,"The University of California, Santa Cruz (UCSC) 2019 iGEM team, Vitrum, is developing a heat-stable vaccine formulation. Our novel approach uses intrinsically disordered proteins (IDPs) to protect the live-virus vaccine for Newcastle disease. Newcastle disease virus (NDV) is highly infectious among avian species, most notably chickens. This can result in the euthanization of an entire flock to prevent further spread of the disease. IDPs have previously been shown to provide protection for desiccation and heat at the level of organism, individual cells, and isolated protein. In this study, we examine protection of live-virus, potentially relaxing refrigeration requirements for this essential vaccine.",2019
3426,UCSC,Environment,north-america,United States,"University of California
Santa Cruz, California, USA
www.ucsc.edu",collegiate, Komaplastics: Creating a biodegradable bed mulch from bacterial cellulose,"Plastic bed mulch films are an essential agricultural tool; they limit fumigant emissions, provide UV and water resistance, prevent weed and pest growth, and maximize crop yield. However, current disposal methods are unsustainable; the majority of bed mulches are dumped into landfills, degrade into harmful chemicals, and pollute local communities. Komaplastics will lay the foundation for creation of a biodegradable bed mulch from bacterial cellulose (BC) produced by Komagataeibacter rhaeticus. BC is highly crystalline due to hydrogen bonding between hydroxyl groups of adjacent strands which is a barrier to homogenous incorporation of plasticizing molecules. Thus, we investigated carbohydrate-binding modules (CBMs) for their potential to disrupt these hydrogen bonding networks and facilitate addition of plasticizing molecules. We also tested various compounds for their ability to plasticize chemically decrystallized BC. Our work will provide a scaffold for the development of a cellulose-based biodegradable plastic bed mulch film produced in a biological system.",2020
3808,UCSC,New Application,north-america,United States,www.ucsc.edu,collegiate,Progenie: A prokaryotic sequence-specific gene elimination system,"Shiga toxin-producing Escherichia coli (STEC) outbreaks are one of the leading causes of food recalls in the United States; infections can cause diarrhea, vomiting, fever, and even kidney failure and death. We developed a programmable in-situ gene-elimination system, Progenie, to selectively knock-out the Shiga-toxin producing gene stx2 from an environmental microbial communityÂ—reducing STEC outbreaks without harming commensal bacteria. Progenie consists of an initial phage delivery of a conjugatable plasmid encoding an RNA-guided transposon system that self-integrates into a targeted locus and spreads to neighboring microbes. Using E. coli with chromosomally-integrated mcherry as a model for stx2, we measure mCherry fluorescence to quantify the effectiveness and extent of our gene knockout system. Progenie can not only reduce STEC-related food recalls, illness, and waste, but can generalize to disable virulence factors or antibiotic resistance in a host of other microbes.
",2021
4190,UCSC,Therapeutics,north-america,United States,"University of California
Santa Cruz, Ca, USA
ucsc.edu",collegiate,Helo: Accessible Type 2 Diabetes medication through stable expression of Exendin-4 in S. cerevisiae ,"Diabetes Mellitus affects roughly 1 in 10 people globally and is the worldÂ’s seventh leading cause of death. However, 50 to 85% of all chronic complications are preventable by treatment and medication. Glucagon-like peptide 1 receptor agonists, such as Exendin-4, are one of the leading forms of Type 2 Diabetes Mellitus (T2D) treatments but are exceedingly expensive. Our initial studies used E. coli as an experimental model for Exendin-4 production; successes in those experiments led to homologous integration of Exendin-4 in Saccharomyces cerevisiae (S. cerevisiae). As S. cerevisiae is Generally Regarded As Safe (GRAS) by the U.S. FDA, we hypothesize that Helo, once bio-encapsulated, can be administered as an oral T2D therapeutic. Our goal is for Helo to become an affordable T2D medication that can be propagated in as little as one square meter of space and distributed globally for communities and pharmacies to produce.  
",2022
4592,UCSC,Bioremediation,north-america,United States,"University of California
Santa Cruz, Ca 95064
www.ucsc.edu",collegiate,Toxic Algal Bloom Interference,"Harmful algal blooms (HABs) are increasing in prevalence due to warming temperatures; this threatens the utility and biodiversity of freshwater ecosystems globally. The cyanobacteria Microcystis aeruginosa secretes microcystin, a hepatotoxin that is the principal contributor to this threat. Remediation of HABs can be accomplished with synthetic biology, but efficiently transforming M. aeruginosa is difficult due to targeting of foreign DNA by restriction-modification systems. We used the Stealth program to identify underrepresented R-M motifs in the M. aeruginosa genome and developed our Chameleon project to remove motifs from CDSs via synonymous codon-optimization of a broad host range plasmid (pSPDY). The resulting change in transformation efficiency will be assessed to validate the programs. These experiments will establish a method for preparing plasmids for efficient transformation into M. aeruginosa, which we will leverage for future toxin disruption. Beyond the M. aeruginosa context, this project will provide a foundation for engineering other non-model species.",2023
1353,UCSD_Software,Software,north-america,United States,"University of California, San Diego
San Diego, CA, USA
www.ucsd.edu",collegiate,SBiDer: Synthetic Biocircuit Developer,"Genetic circuits are often difficult to engineer, requiring months to design, build, and test each individual genetic device involved in the circuit. SBiDer, a web tool developed by the UCSD Software iGEM team, will leverage existing devices to construct a database with consideration for the function of each device interpreted as boolean logic. The data can be queried by the user through SBiDer's visual interface to explore circuit designs. The displayed circuit's literature reference, characterization data, and images of included devices can be viewed through the built-in table. Basic validation of the circuit performance is also provided within in the interface. SBiDer's web of information can be expanded through user-generated additions to the database to improve the efficiency of the application and the accuracy of the models.",2014
1062,UCSF,Foundational Advance,north-america,United States,"UCSF, San Francisco California USA 
http://www.ucsf.edu/
",collegiate,Operation CRISPR: Deploying precision guided tools to target unique species in a complex microbiome,"In microbial communities, bacterial populations are commonly controlled using indiscriminate, broad range antibiotics. There are few ways to target specific strains effectively without disrupting the entire microbiome and local environment. The goal of our project is to take advantage of a natural horizontal gene transfer mechanism in bacteria to precisely affect gene expression in selected strains.  We combine bacterial conjugation with CRISPRi, an RNAi-like repression system developed from bacteria,  to regulate gene expression in targeted strains within a complex microbial community. One possible application is to selectively repress pathogenic genes in a microbiome, leaving the community makeup unaffected. In addition, we use CRISPRi to lay the groundwork for transferring large circuits that enable complex functionality and decision-making in cells.",2013
1829,UCSF,Information Processing,north-america,United States,"University of California San Francisco
San Francisco, CA, USA
ucsf.edu",collegiate,Talk Alpha to Me,"Cellular communities exhibit both asocial and social behaviors through sensing and secreting the same extracellular molecule, eliciting population-wide behaviors such as quorum sensing, cell differentiation, and averaging. Drawing inspiration from collective behaviors and cellular decision-making in biological systems, our team aims to engineer a synthetic model to understand the factors that play into reshaping community phenotypes. We have engineered novel sense-and-secrete circuits in yeast by repurposing the endogenous mating pathway and using fluorescent reporters to read out individual and community responses to a stimulus. We aspire to understand how intercellular signaling can shepherd noisy individual responses into robust community level behaviors. Particularly, we hope that by tuning parameters such as receptor level, secretion rate, signal degradation, and spatial retention, we will be able to customize communication to model natural systems and elicit distinct community phenotypes.
",2015
1346,UCSF_UCB,Information Processing,north-america,United States,"University of California San Francisco
San Francisco, CA, USA
ucsf.edu

University of California Berkeley
Berkeley, CA, USA
berkeley.edu",collegiate,Sense and Secrete-ability,"Cells in a local population have a wide range of responses to a given stimulus, potentially due to differences in extracellular environment or intracellular molecular composition. However, cellular communities often need to resolve this variation to respond in a concerted and robust way. Our project seeks to understand complex intercellular interactions underlying specific community phenotypes by engineering communication motifs with the goal of reaching a community behavior to either converge or diverge in response. To do this, we have engineered novel sense-and-secrete circuits into yeast. To model community signaling, we repurposed endogenous yeast mating factor alpha(MF&#945;) as an extracellular signal. Our designed circuit outputs initial individual responses to stimuli as GFP signal and, after signaling through secreted MF&#945;, a downstream community-coordinated response is reported as RFP signal. By tuning parameters like positive and negative feedback strength and MF&#945;-sensitivity, we hope to develop a circuit capable of analyzing cellular community interactions. ",2014
