Team ID , Team  , Region , Country , Track , Kind , Size , Status , Year , Section
2677,UFlorida,North America,United States,Food & Nutrition,Collegiate,19,Accepted,2018,undergrad
3424,UFlorida,North America,United States,Environment,Collegiate,14,Accepted,2020,undergrad
3910,UFlorida,North America,United States,Foundational Advance,Collegiate,15,Accepted,2021,undergrad
4412,UFlorida,North America,United States,Therapeutics,Collegiate,15,Accepted,2022,undergrad
4975,UFlorida,North America,United States,Biomanufacturing,Collegiate,19,Accepted,2023,undergrad
1086,UFMG_Brazil,Latin America,Brazil,Health & Medicine,Collegiate,13,Accepted,2013,overgrad
1514,UFMG_Brazil,Latin America,Brazil,Health & Medicine,Collegiate,17,Accepted,2014,overgrad
1776,UFMG_Brazil,Latin America,Brazil,Health & Medicine,Collegiate,19,Accepted,2015,overgrad
4349,UFMG_UFV_Brazil,Latin America,Brazil,Therapeutics,Collegiate,24,Accepted,2022,overgrad
3124,UFPR-Curitiba-Brazil,Latin America,Brazil,,Collegiate,21,Withdrawn,2019,overgrad
3215,UFRGS_Brazil,Latin America,Brazil,Environment,Collegiate,18,Accepted,2019,undergrad
1620,UFSCar-Brasil,Latin America,Brazil,Manufacturing,Collegiate,17,Accepted,2015,overgrad
2575,UGA,North America,United States,Food & Nutrition,Collegiate,11,Accepted,2018,undergrad
3242,UGA,North America,United States,Food & Nutrition,Collegiate,9,Accepted,2019,undergrad
890,UGA-Georgia,North America,United States,Foundational Advance,Collegiate,10,Accepted,2012,iGEM
1138,UGA-Georgia,North America,United States,Food & Energy,Collegiate,16,Accepted,2013,undergrad
1383,UGA-Georgia,North America,United States,New Application,Collegiate,14,Accepted,2014,undergrad
1635,UGA-Georgia,North America,United States,Measurement,Collegiate,18,Accepted,2015,overgrad
1939,UGA-Georgia,North America,United States,Measurement,Collegiate,16,Accepted,2016,overgrad
2392,UGA-Georgia,North America,United States,Food & Nutrition,Collegiate,14,Accepted,2017,undergrad
4337,UGA_Grenoble,Europe,France,Diagnostics,Collegiate,12,Withdrawn,2022,undergrad
1105,UGent,Europe,Belgium,Foundational Advance,Collegiate,12,Accepted,2013,undergrad
3701,UGent2_Belgium,Europe,Belgium,Food & Nutrition,Collegiate,9,Accepted,2020,overgrad
1896,UGent_Belgium,Europe,Belgium,Environment,Collegiate,14,Accepted,2016,overgrad
3687,UGent_Belgium,Europe,Belgium,Environment,Collegiate,10,Accepted,2020,undergrad
4914,UGM-Indonesia,Asia,Indonesia,Diagnostics,Collegiate,35,Accepted,2023,undergrad
4076,UGM_Indonesia,Asia,Indonesia,Environment,Collegiate,24,Accepted,2021,undergrad
1182,UI-Indonesia,Asia,Indonesia,Health & Medicine,Collegiate,11,Accepted,2013,undergrad
1344,UI-Indonesia,Asia,Indonesia,Health & Medicine,Collegiate,19,Accepted,2014,undergrad
2050,UI-Indonesia,Asia,Indonesia,Therapeutics,Collegiate,25,Accepted,2016,undergrad
4749,UI-Indonesia,Asia,Indonesia,Therapeutics,Collegiate,24,Accepted,2023,undergrad
4310,UIncheon,Asia,"Korea, Republic Of",Environment,Collegiate,13,Accepted,2022,overgrad
4866,UIncheon,Asia,"Korea, Republic Of",Foundational Advance,Collegiate,18,Accepted,2023,overgrad
4899,UiOslo-Norway,Europe,Norway,Diagnostics,Collegiate,8,Accepted,2023,overgrad
1466,UiOslo_Norway,Europe,Norway,New Application,Collegiate,11,Accepted,2014,overgrad
1619,UiOslo_Norway,Europe,Norway,Environment,Collegiate,11,Accepted,2015,overgrad
1927,UiOslo_Norway,Europe,Norway,Diagnostics,Collegiate,12,Accepted,2016,overgrad
2424,UiOslo_Norway,Europe,Norway,New Application,Collegiate,20,Accepted,2017,overgrad
2711,UiOslo_Norway,Europe,Norway,Diagnostics,Collegiate,11,Accepted,2018,overgrad
2971,UiOslo_Norway,Europe,Norway,Energy,Collegiate,14,Accepted,2019,overgrad
3353,UiOslo_Norway,Europe,Norway,Diagnostics,Collegiate,8,Accepted,2020,overgrad
3709,UiOslo_Norway,Europe,Norway,Diagnostics,Collegiate,9,Accepted,2021,overgrad
4450,UiOslo_Norway,Europe,Norway,Therapeutics,Collegiate,12,Accepted,2022,overgrad
2427,UIOWA,North America,United States,Manufacturing,Collegiate,15,Accepted,2017,undergrad
2712,UIOWA,North America,United States,Manufacturing,Collegiate,16,Accepted,2018,overgrad
715,UISGZ_MaLab_China,Asia,China,,High_school,18,Accepted,2012,iGEM
310,UIUC-Illinois,North America,United States,Information Processing,Collegiate,12,Accepted,2010,iGEM
617,UIUC-Illinois,North America,United States,New Application,Collegiate,13,Accepted,2011,iGEM
865,UIUC-Illinois,North America,United States,Foundational Advance,Collegiate,18,Accepted,2012,iGEM
335,UIUC-Illinois-Software,North America,United States,Software Tools,Collegiate,7,Accepted,2010,iGEM
1209,UIUC_Entrepreneurs,North America,United States,Entrepreneurship,Collegiate,5,Accepted,2013,undergrad
1205,UIUC_Illinois,North America,United States,Health & Medicine,Collegiate,16,Accepted,2013,undergrad
898,UIUC_Illinois,North America,United States,,Collegiate,7,Accepted,2012,iGEM
1380,UIUC_Illinois,North America,United States,Food & Nutrition,Collegiate,13,Accepted,2014,undergrad
1681,UIUC_Illinois,North America,United States,Information Processing,Collegiate,19,Accepted,2015,undergrad
1987,UIUC_Illinois,North America,United States,Foundational Advance,Collegiate,16,Accepted,2016,undergrad
2468,UIUC_Illinois,North America,United States,Manufacturing,Collegiate,11,Accepted,2017,undergrad
2828,UIUC_Illinois,North America,United States,Energy,Collegiate,8,Accepted,2018,undergrad
2955,UIUC_Illinois,North America,United States,Environment,Collegiate,8,Accepted,2019,undergrad
3627,UIUC_Illinois,North America,United States,Software,Collegiate,11,Accepted,2020,undergrad
3713,UIUC_Illinois,North America,United States,Environment,Collegiate,10,Accepted,2021,undergrad
4436,UIUC_Illinois,North America,United States,Environment,Collegiate,13,Accepted,2022,undergrad
1208,UIUC_Illinois-Software,North America,United States,Software Tools,Collegiate,1,Withdrawn,2013,overgrad
1697,UI_Indonesia,Asia,Indonesia,Health & Medicine,Collegiate,25,Accepted,2015,undergrad
2607,UI_Indonesia,Asia,Indonesia,Diagnostics,Collegiate,17,Accepted,2018,undergrad
3088,UI_Indonesia,Asia,Indonesia,Diagnostics,Collegiate,21,Accepted,2019,undergrad
3932,UI_Indonesia,Asia,Indonesia,Therapeutics,Collegiate,21,Accepted,2021,undergrad
867,ULatinaPTY,Latin America,Panama,,Collegiate,12,Withdrawn,2012,iGEM
2672,ULaval,North America,Canada,Manufacturing,Collegiate,21,Accepted,2018,overgrad
3026,ULaval,North America,Canada,New Application,Collegiate,19,Accepted,2019,overgrad
3493,ULaval,North America,Canada,Food & Nutrition,Collegiate,12,Accepted,2020,overgrad
3862,ULaval,North America,Canada,Food & Nutrition,Collegiate,21,Accepted,2021,overgrad
4346,ULaval,North America,Canada,Conservation,Collegiate,16,Accepted,2022,undergrad
4726,ULaval,North America,Canada,Therapeutics,Collegiate,19,Accepted,2023,overgrad
2215,ULaVerne_Collab,North America,United States,Environment,Collegiate,11,Accepted,2017,undergrad
2651,ULaVerne_Collab,North America,United States,Environment,Collegiate,11,Accepted,2018,undergrad
2958,ULaVerne_Collab,North America,United States,Therapeutics,Collegiate,12,Accepted,2019,undergrad
196,ULB-Brussels,Europe,Belgium,Manufacturing,Collegiate,12,Accepted,2009,iGEM
348,ULB-Brussels,Europe,Belgium,Food & Energy,Collegiate,16,Accepted,2010,iGEM
551,ULB-Brussels,Europe,Belgium,Foundational Advance,Collegiate,19,Accepted,2011,iGEM
908,ULB-Brussels,Europe,Belgium,New Application,Collegiate,12,Accepted,2012,iGEM
1318,ULB-Brussels,Europe,Belgium,Manufacturing,Collegiate,16,Accepted,2014,overgrad
4959,ULC,Asia,China,High School,Commercial,15,Accepted,2023,high_school
4085,Ulink-SIP,Asia,China,High School,High_school,20,Accepted,2021,high_school
1851,UlsterU_NWRC_Ireland,Europe,United Kingdom,,Collegiate,2,Withdrawn,2015,Unspecified
2007,ULV-LC-CV,North America,United States,Energy,Collegiate,20,Accepted,2016,undergrad
4716,UM-Macau,Asia,Macao,Therapeutics,Collegiate,30,Accepted,2023,undergrad
4323,UManitoba,North America,Canada,Environment,Collegiate,13,Accepted,2022,overgrad
4949,UManitoba,North America,Canada,Bioremediation,Collegiate,28,Accepted,2023,overgrad
1489,UMaryland,North America,United States,Environment,Collegiate,17,Accepted,2014,undergrad
1783,UMaryland,North America,United States,New Application,Collegiate,22,Accepted,2015,undergrad
2032,UMaryland,North America,United States,Environment,Collegiate,16,Accepted,2016,undergrad
2477,UMaryland,North America,United States,Environment,Collegiate,23,Accepted,2017,undergrad
2825,UMaryland,North America,United States,Environment,Collegiate,15,Accepted,2018,overgrad
3302,UMaryland,North America,United States,,Collegiate,12,Withdrawn,2019,undergrad
3679,UMaryland,North America,United States,Diagnostics,Collegiate,15,Accepted,2020,overgrad
3965,UMaryland,North America,United States,Environment,Collegiate,12,Accepted,2021,undergrad
4483,UMaryland,North America,United States,Environment,Collegiate,15,Accepted,2022,undergrad
4860,UMaryland,North America,United States,Diagnostics,Collegiate,39,Accepted,2023,overgrad
1644,UMass-Dartmouth,North America,United States,Health & Medicine,Collegiate,10,Accepted,2015,overgrad
2138,UMass-Dartmouth,North America,United States,Foundational Advance,Collegiate,11,Accepted,2016,undergrad
961,UMASS-LOWELL,North America,United States,,Collegiate,0,Pending,2012,iGEM
2858,UMass_Dartmouth,North America,United States,Foundational Advance,Collegiate,8,Accepted,2018,undergrad
1538,UMayor-Chile,Latin America,Chile,Health & Medicine,Collegiate,18,Accepted,2014,overgrad
3854,UMA_MALAGA,Europe,Spain,Environment,Collegiate,15,Accepted,2021,undergrad
4368,UMA_MALAGA,Europe,Spain,Environment,Collegiate,24,Accepted,2022,undergrad
2430,UMBC,North America,United States,Environment(P),Collegiate,9,Withdrawn,2017,undergrad
1410,UMBC-Maryland,North America,United States,Environment,Collegiate,11,Withdrawn,2014,undergrad
1811,UMBC-Maryland,North America,United States,Environment,Collegiate,15,Accepted,2015,overgrad
71,UMD,North America,-,,Collegiate,2,Pending,2007,iGEM
882,UMiami,North America,United States,,Collegiate,6,Withdrawn,2012,iGEM
3033,UM_Macau,Asia,Macao,Environment,Collegiate,19,Accepted,2019,undergrad
3630,UM_Macau,Asia,Macao,Environment,Collegiate,16,Accepted,2020,undergrad
3789,UM_Macau,Asia,Macao,Food & Nutrition,Collegiate,27,Accepted,2021,undergrad
4357,UM_Macau,Asia,Macao,Environment,Collegiate,24,Accepted,2022,undergrad
1731,UNAM-CU,Latin America,Mexico,Health & Medicine,Collegiate,15,Accepted,2015,undergrad
360,UNAM-Genomics_Mexico,Latin America,Mexico,Information Processing,Collegiate,13,Accepted,2010,iGEM
535,UNAM-Genomics_Mexico,Latin America,Mexico,Food & Energy,Collegiate,24,Accepted,2011,iGEM
657,UNAM-ITESM_Mexico_City,Latin America,Mexico,,Collegiate,12,Withdrawn,2011,iGEM
1542,UNAM_Genomics,Latin America,Mexico,Health & Medicine,Collegiate,18,Withdrawn,2014,undergrad
851,UNAM_Genomics_Mexico,Latin America,Mexico,Information Processing,Collegiate,18,Accepted,2012,iGEM
1588,UNA_Honduras,Latin America,Honduras,Health & Medicine,Collegiate,18,Accepted,2015,overgrad
2236,UNBC-Canada,North America,Canada,Therapeutics,Collegiate,12,Accepted,2017,overgrad
2499,UNC-Asheville,North America,United States,Environment,Collegiate,6,Accepted,2017,overgrad
4893,UNC-ChapelHill,North America,United States,Diagnostics,Collegiate,13,Accepted,2023,undergrad
1494,UNC-Chapel_Hill,North America,United States,Health & Medicine,Collegiate,8,Withdrawn,2014,undergrad
1838,UNC-Chapel_Hill,North America,United States,Foundational Advance,Collegiate,10,Accepted,2015,undergrad
2063,UNC-Chapel_Hill,North America,United States,Foundational Advance,Collegiate,11,Withdrawn,2016,undergrad
250,UNC_Chapel_Hill,North America,United States,,Collegiate,13,Withdrawn,2009,iGEM
2086,UNebraska-Lincoln,North America,United States,Environment,Collegiate,12,Accepted,2016,undergrad
2461,UNebraska-Lincoln,North America,United States,Environment,Collegiate,14,Accepted,2017,undergrad
2662,UNebraska-Lincoln,North America,United States,Environment,Collegiate,13,Accepted,2018,undergrad
3191,UNebraska-Lincoln,North America,United States,Therapeutics,Collegiate,15,Accepted,2019,undergrad
2660,Unesp_Brazil,Latin America,Brazil,Therapeutics,Collegiate,26,Accepted,2018,overgrad
3749,UNESP_Brazil,Latin America,Brazil,New Application,Collegiate,17,Accepted,2021,overgrad
2076,UNH_Durham,North America,United States,Environment,Collegiate,7,Withdrawn,2016,undergrad
4472,Uni-Hamburg,Europe,Germany,Diagnostics,Collegiate,20,Accepted,2022,overgrad
4727,Uni-Padua-IT,Europe,Italy,Therapeutics,Collegiate,16,Accepted,2023,undergrad
1786,Uniandes_Colombia,Latin America,Colombia,Information Processing,Collegiate,14,Accepted,2015,undergrad
284,UNICAMP-Brazil,Latin America,Brazil,Food/Energy,Collegiate,18,Accepted,2009,iGEM
554,UNICAMP-EMSE_Brazil,Latin America,Brazil,Health & Medicine,Collegiate,15,Accepted,2011,iGEM
4435,Unicamp_Brazil,Latin America,Brazil,Manufacturing,Collegiate,17,Accepted,2022,overgrad
4983,uniCRETE,Europe,Greece,Bioremediation,Collegiate,17,Accepted,2023,undergrad
2343,UNIFI,Europe,Italy,Art & Design,Collegiate,17,Accepted,2017,overgrad
3101,UniGE-Geneva,Europe,Switzerland,New Application,Collegiate,12,Accepted,2019,overgrad
1094,UNIK_Copenhagen,Europe,Denmark,New Application,Collegiate,20,Accepted,2013,overgrad
1525,UNIK_Copenhagen,Europe,Denmark,New Application,Collegiate,12,Accepted,2014,overgrad
1825,UNIK_Copenhagen,Europe,Denmark,Environment,Collegiate,13,Accepted,2015,overgrad
1975,UNIK_Copenhagen,Europe,Denmark,New Application,Collegiate,16,Accepted,2016,overgrad
5023,UNILA-LatAm,Latin America,Brazil,Bioremediation,Collegiate,24,Accepted,2023,overgrad
3482,UNILausanne,Europe,Switzerland,Therapeutics,Collegiate,23,Accepted,2020,overgrad
3782,UNILausanne,Europe,Switzerland,Food & Nutrition,Collegiate,17,Accepted,2021,overgrad
4209,UNILausanne,Europe,Switzerland,Environment,Collegiate,21,Accepted,2022,overgrad
4685,UNILausanne,Europe,Switzerland,Bioremediation,Collegiate,15,Accepted,2023,undergrad
4075,UNILA_LatAm,Latin America,Brazil,New Application,Collegiate,24,Accepted,2021,overgrad
3294,Unimelb,Asia,Australia,Foundational Advance,Collegiate,13,Withdrawn,2019,overgrad
4675,UniMuenster,Europe,Germany,Conservation,Collegiate,26,Accepted,2023,overgrad
4418,UniofBath,Europe,United Kingdom,Food & Nutrition,Collegiate,15,Accepted,2022,overgrad
81,UNIPV-Pavia,Europe,Italy,,Collegiate,5,Accepted,2008,iGEM
173,UNIPV-Pavia,Europe,Italy,Food/Energy,Collegiate,15,Accepted,2009,iGEM
300,UNIPV-Pavia,Europe,Italy,Manufacturing,Collegiate,14,Accepted,2010,iGEM
516,UNIPV-Pavia,Europe,Italy,Information Processing,Collegiate,13,Accepted,2011,iGEM
1151,UniSalento_Lecce,Europe,Italy,Environment,Collegiate,11,Accepted,2013,undergrad
526,UNIST_Korea,Asia,"Korea, Republic Of",Environment,Collegiate,11,Accepted,2011,iGEM
2521,United-NFLS-China,Asia,China,High School,High_school,1,Withdrawn,2017,high_school
4043,United_Shanghai_HS,Asia,China,High School,High_school,10,Accepted,2021,high_school
731,UNITN-Trento,Europe,Italy,New Application,Collegiate,12,Accepted,2012,iGEM
1065,UNITN-Trento,Europe,Italy,Food & Energy,Collegiate,13,Accepted,2013,undergrad
1604,UNITN-Trento,Europe,Italy,Energy,Collegiate,12,Accepted,2015,undergrad
553,UNITS_Trieste,Europe,Italy,New Application,Collegiate,12,Accepted,2011,iGEM
729,University_College_London,Europe,United Kingdom,Environment,Collegiate,19,Accepted,2012,iGEM
123,University_of_Alberta,North America,Canada,,Collegiate,13,Accepted,2008,iGEM
163,University_of_Chicago,North America,United States,,Collegiate,9,Accepted,2008,iGEM
147,University_of_Lethbridge,North America,Canada,,Collegiate,15,Accepted,2008,iGEM
149,University_of_Ottawa,North America,Canada,,Collegiate,13,Accepted,2008,iGEM
153,University_of_Sheffield,Europe,United Kingdom,,Collegiate,9,Accepted,2008,iGEM
109,University_of_Washington,North America,United States,,Collegiate,14,Accepted,2008,iGEM
3929,UNIZAR,Europe,Spain,New Application,Collegiate,16,Accepted,2021,undergrad
2284,UNOTT,Europe,United Kingdom,New Application,Collegiate,15,Accepted,2017,undergrad
4758,UNSW-Australia,Asia,Australia,Climate Crisis,Collegiate,11,Accepted,2023,undergrad
2022,UNSW_Australia,Asia,Australia,Foundational Advance,Collegiate,9,Accepted,2016,undergrad
2710,UNSW_Australia,Asia,Australia,Foundational Advance,Collegiate,16,Accepted,2018,undergrad
3075,UNSW_Australia,Asia,Australia,Manufacturing,Collegiate,11,Accepted,2019,undergrad
3558,UNSW_Australia,Asia,Australia,Environment,Collegiate,19,Accepted,2020,undergrad
3750,UNSW_Australia,Asia,Australia,Environment,Collegiate,19,Accepted,2021,undergrad
4467,UNSW_Australia,Asia,Australia,Food & Nutrition,Collegiate,15,Accepted,2022,undergrad
4848,UNT,North America,United States,Climate Crisis,Collegiate,7,Accepted,2023,undergrad
2024,UoA_NewZealand,Asia,New Zealand,Environment,Collegiate,19,Accepted,2016,undergrad
2008,UofC_Calgary,North America,Canada,Therapeutics,Collegiate,27,Accepted,2016,undergrad
2777,UofGuelph,North America,Canada,Food & Nutrition,Collegiate,12,Accepted,2018,overgrad
3425,UofUppsala,Europe,Sweden,New Application,Collegiate,28,Accepted,2020,overgrad
4215,UOregon,North America,United States,Diagnostics,Collegiate,19,Accepted,2022,overgrad
4598,UOregon,North America,United States,Therapeutics,Collegiate,23,Accepted,2023,undergrad
234,uOttawa,North America,Canada,Health/Medicine,Collegiate,16,Accepted,2009,iGEM
319,uOttawa,North America,Canada,Foundational Advance,Collegiate,9,Accepted,2010,iGEM
642,uOttawa,North America,Canada,Foundational Advance,Collegiate,17,Accepted,2011,iGEM
1164,uOttawa,North America,Canada,New Application,Collegiate,37,Accepted,2013,undergrad
1400,uOttawa,North America,Canada,Measurement,Collegiate,32,Accepted,2014,undergrad
1652,uOttawa,North America,Canada,Health & Medicine,Collegiate,7,Accepted,2015,undergrad
2327,uOttawa,North America,Canada,Foundational Advance,Collegiate,12,Accepted,2017,undergrad
3271,uOttawa,North America,Canada,Foundational Advance,Collegiate,15,Accepted,2019,undergrad
807,uOttawa_CA,North America,Canada,Foundational Advance,Collegiate,22,Accepted,2012,iGEM
3878,UParis_BME,Europe,France,Diagnostics,Collegiate,13,Accepted,2021,overgrad
3612,UPCH_Peru,Latin America,United States,Food & Nutrition,Collegiate,13,Accepted,2020,undergrad
4036,UPenn,North America,United States,Foundational Advance,Collegiate,13,Accepted,2021,undergrad
4444,UPenn,North America,United States,Foundational Advance,Collegiate,12,Accepted,2022,overgrad
2118,UPF-CRG_Barcelona,Europe,Spain,Therapeutics,Collegiate,16,Accepted,2016,undergrad
3484,UPF_Barcelona,Europe,Spain,Therapeutics,Collegiate,14,Accepted,2020,undergrad
3791,UPF_Barcelona,Europe,Spain,New Application,Collegiate,17,Accepted,2021,undergrad
2581,UPF_CRG_Barcelona,Europe,Spain,Therapeutics,Collegiate,19,Accepted,2018,undergrad
2106,UPIBI-IPN,Latin America,Mexico,,Collegiate,1,Withdrawn,2016,Unspecified
854,UPIBI-Mexico,Latin America,Mexico,,Collegiate,17,Withdrawn,2012,iGEM
2180,UPMC-Paris,Europe,France,Environment,Collegiate,13,Accepted,2016,overgrad
2504,UPMC_PARIS,Europe,France,Manufacturing,Collegiate,23,Accepted,2017,overgrad
4671,UPNAvarra-Spain,Europe,Spain,Food & Nutrition,Collegiate,22,Accepted,2023,overgrad
3287,UPNAvarra_Spain,Europe,Spain,Environment,Collegiate,25,Accepted,2019,undergrad
4453,UPNAvarra_Spain,Europe,Spain,Therapeutics,Collegiate,27,Accepted,2022,overgrad
367,UPO-Sevilla,Europe,Spain,New Application,Collegiate,8,Accepted,2010,iGEM
510,UPO-Sevilla,Europe,Spain,New Application,Collegiate,17,Accepted,2011,iGEM
1973,UPO-Sevilla,Europe,Spain,Environment,Collegiate,11,Accepted,2016,overgrad
1033,Uppsala,Europe,Sweden,Food & Energy,Collegiate,33,Accepted,2013,overgrad
1381,Uppsala,Europe,Sweden,Health & Medicine,Collegiate,26,Accepted,2014,overgrad
1688,Uppsala,Europe,Sweden,Environment,Collegiate,25,Accepted,2015,overgrad
2003,Uppsala,Europe,Sweden,Hardware,Collegiate,21,Accepted,2016,overgrad
2423,Uppsala,Europe,Sweden,Manufacturing,Collegiate,26,Accepted,2017,overgrad
2669,Uppsala,Europe,Sweden,New Application,Collegiate,26,Accepted,2018,overgrad
3934,Uppsala,Europe,Sweden,Food & Nutrition,Collegiate,22,Accepted,2021,overgrad
4378,Uppsala,Europe,Sweden,Environment,Collegiate,16,Accepted,2022,overgrad
273,Uppsala-Sweden,Europe,Sweden,Food/Energy,Collegiate,8,Accepted,2009,iGEM
379,Uppsala-Sweden,Europe,Sweden,Health & Medicine,Collegiate,13,Accepted,2010,iGEM
592,Uppsala-Sweden,Europe,Sweden,New Application,Collegiate,23,Accepted,2011,iGEM
3105,Uppsala_Universitet,Europe,Sweden,Manufacturing,Collegiate,22,Accepted,2019,overgrad
864,Uppsala_University,Europe,Sweden,Health & Medicine,Collegiate,31,Accepted,2012,iGEM
3169,UPRM,Latin America,Puerto Rico,Open,Collegiate,27,Accepted,2019,undergrad
205,UQ-Australia,Asia,Australia,Environment,Collegiate,13,Accepted,2009,iGEM
570,UQ-Australia,Asia,Australia,Foundational Advance,Collegiate,9,Accepted,2011,iGEM
397,UQ_Australia,Asia,Australia,,Collegiate,1,Withdrawn,2010,iGEM
2179,UrbanTundra_Edmonton,North America,Canada,High School,High_school,23,Accepted,2016,high_school
2397,UrbanTundra_Edmonton,North America,Canada,High School,High_school,17,Accepted,2017,high_school
2732,USAFA,North America,United States,Therapeutics,Collegiate,9,Accepted,2018,undergrad
2911,USAFA,North America,United States,Environment,Collegiate,16,Accepted,2019,undergrad
3347,USAFA,North America,United States,Environment,Collegiate,24,Accepted,2020,undergrad
3723,USAFA,North America,United States,Environment,Collegiate,24,Accepted,2021,undergrad
4132,USAFA,North America,United States,Manufacturing,Collegiate,25,Accepted,2022,undergrad
4578,USAFA,North America,United States,Diagnostics,Collegiate,25,Accepted,2023,undergrad
512,USC,North America,United States,Foundational Advance,Collegiate,8,Accepted,2011,iGEM
842,USC,North America,United States,New Application,Collegiate,9,Accepted,2012,iGEM
4857,USC,North America,United States,Agriculture,Collegiate,11,Accepted,2023,undergrad
4381,USC_Dornsife,North America,United States,Environment,Collegiate,25,Accepted,2022,overgrad
3104,USF,North America,United States,Energy(P),Collegiate,9,Withdrawn,2019,undergrad
2222,USMA-West_Point,North America,United States,Diagnostics,Collegiate,18,Accepted,2017,undergrad
2838,USMA-West_Point,North America,United States,Manufacturing,Collegiate,15,Accepted,2018,undergrad
2147,USNA-Annapolis,North America,United States,Diagnostics,Collegiate,18,Accepted,2016,undergrad
2199,USNA_Annapolis,North America,United States,Therapeutics,Collegiate,15,Accepted,2017,undergrad
2724,USNA_Annapolis,North America,United States,,Collegiate,6,Withdrawn,2018,undergrad
1078,USP-Brazil,Latin America,Brazil,Manufacturing,Collegiate,25,Accepted,2013,overgrad
2486,USP-Brazil,Latin America,Brazil,New Application,Collegiate,20,Accepted,2017,overgrad
2771,USP-Brazil,Latin America,Brazil,Foundational Advance,Collegiate,21,Accepted,2018,overgrad
3095,USP-Brazil,Latin America,Brazil,Foundational Advance,Collegiate,20,Accepted,2019,overgrad
3890,USP-Brazil,Latin America,Brazil,Environment,Collegiate,40,Accepted,2021,overgrad
4590,USP-Brazil,Latin America,Brazil,Foundational Advance,Collegiate,23,Accepted,2023,overgrad
2149,USP-EEL-Brazil,Latin America,Brazil,Energy,Collegiate,13,Accepted,2016,undergrad
2603,USP-EEL-Brazil,Latin America,Brazil,Environment,Collegiate,16,Accepted,2018,undergrad
4091,USP-EEL-Brazil,Latin America,Brazil,Therapeutics,Collegiate,19,Accepted,2021,undergrad
4496,USP-EEL-Brazil,Latin America,Brazil,Therapeutics,Collegiate,21,Accepted,2022,undergrad
5007,USP-EEL-Brazil,Latin America,Brazil,Biomanufacturing,Collegiate,27,Accepted,2023,overgrad
1262,USP-OWLS-PA,North America,United States,,High_school,11,Accepted,2014,iGEM
886,USP-UNESP-Brazil,Latin America,Brazil,Foundational Advance,Collegiate,22,Accepted,2012,iGEM
3280,USP_SaoCarlos-Brazil,Latin America,Brazil,Environment,Collegiate,21,Accepted,2019,overgrad
2136,USP_UNIFESP-Brazil,Latin America,Brazil,Manufacturing,Collegiate,31,Accepted,2016,overgrad
603,UST-Beijing,Asia,China,Food & Energy,Collegiate,8,Accepted,2011,iGEM
32,USTC,Asia,P.r. China,Information Processing,Collegiate,11,Accepted,2007,iGEM
82,USTC,Asia,China,,Collegiate,11,Accepted,2008,iGEM
176,USTC,Asia,China,Foundational Advance,Collegiate,16,Accepted,2009,iGEM
371,USTC,Asia,China,Manufacturing,Collegiate,21,Accepted,2010,iGEM
1593,USTC,Asia,China,Hardware,Collegiate,20,Accepted,2015,undergrad
2009,USTC,Asia,China,New Application,Collegiate,30,Accepted,2016,undergrad
2242,USTC,Asia,China,New Application,Collegiate,34,Accepted,2017,undergrad
2768,USTC,Asia,China,Manufacturing,Collegiate,46,Accepted,2018,undergrad
3099,USTC,Asia,China,Environment,Collegiate,30,Accepted,2019,undergrad
3912,USTC,Asia,China,Diagnostics,Collegiate,28,Accepted,2021,undergrad
4231,USTC,Asia,China,Therapeutics,Collegiate,27,Accepted,2022,undergrad
4679,USTC,Asia,China,Biomanufacturing,Collegiate,26,Accepted,2023,overgrad
557,USTC-China,Asia,China,Foundational Advance,Collegiate,21,Accepted,2011,iGEM
741,USTC-China,Asia,China,Food & Energy,Collegiate,25,Accepted,2012,iGEM
1363,USTC-China,Asia,China,New Application,Collegiate,27,Accepted,2014,undergrad
507,USTC-Software,Asia,China,Software Tools,Collegiate,17,Accepted,2011,iGEM
742,USTC-Software,Asia,China,Software Tools,Collegiate,12,Accepted,2012,iGEM
1079,USTC-Software,Asia,China,Software Tools,Collegiate,13,Accepted,2013,undergrad
1376,USTC-Software,Asia,China,Software,Collegiate,18,Accepted,2014,undergrad
1594,USTC-Software,Asia,China,Software,Collegiate,25,Accepted,2015,undergrad
2001,USTC-Software,Asia,China,Software,Collegiate,23,Accepted,2016,undergrad
2241,USTC-Software,Asia,China,Software,Collegiate,18,Accepted,2017,undergrad
2769,USTC-Software,Asia,China,Software,Collegiate,22,Accepted,2018,undergrad
3073,USTC-Software,Asia,China,Software,Collegiate,23,Accepted,2019,undergrad
3336,USTC-Software,Asia,China,Software,Collegiate,16,Accepted,2020,undergrad
3958,USTC-Software,Asia,China,Software,Collegiate,14,Accepted,2021,undergrad
4240,USTC-Software,Asia,China,Software & AI,Collegiate,23,Accepted,2022,undergrad
4659,USTC-Software,Asia,China,Software & AI,Collegiate,26,Accepted,2023,undergrad
1074,USTC_CHINA,Asia,China,New Application,Collegiate,31,Accepted,2013,undergrad
183,USTC_Software,Asia,China,Software Tools,Collegiate,9,Accepted,2009,iGEM
369,USTC_Software,Asia,China,Software Tools,Collegiate,16,Accepted,2010,iGEM
1348,UST_Beijing,Asia,China,Art & Design,Collegiate,19,Accepted,2014,overgrad
1784,UST_Beijing,Asia,China,Art & Design(P),Collegiate,46,Withdrawn,2015,overgrad
2072,UST_Beijing,Asia,China,Food & Nutrition,Collegiate,33,Accepted,2016,undergrad
